,ID,Year_Birth,Education,Marital_Status,Income,Income_category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,median_income,Age,Join_year,Childhome,Total_Mnt,Total_num_purchase,Total_accept,Order_value
1224,2740,1958-01-01,Postgraduate,Single,33438.0,1. Lower,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,68589.5,57,2013,2,90,16,0,5.625
1225,257,1959-01-01,Postgraduate,Married,75032.0,4. Upper,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,53195.5,56,2013,1,1215,23,0,52.82608695652174
1226,4058,1955-01-01,Postgraduate,Single,61284.0,3. Upper-Middle,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,55521.0,60,2013,0,811,28,1,28.964285714285715
1227,7736,1986-01-01,Graduate,Married,22518.0,1. Lower,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,38508.0,29,2012,1,61,12,2,5.083333333333333
1228,8210,1975-01-01,Postgraduate,Married,54730.0,3. Upper-Middle,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,46098.0,40,2013,1,405,22,0,18.40909090909091
1229,833,1955-01-01,Postgraduate,Married,38452.0,2. Lower-Middle,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,48757.0,60,2014,2,72,16,0,4.5
1230,6230,1971-01-01,Graduate,Single,44421.0,2. Lower-Middle,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,42075.5,44,2013,2,189,22,0,8.590909090909092
1231,7325,1986-01-01,Postgraduate,Married,38197.0,2. Lower-Middle,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,45921.0,29,2013,1,40,10,0,4.0
1232,1307,1978-01-01,Graduate,Single,41986.0,2. Lower-Middle,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,43526.0,37,2014,1,63,14,0,4.5
1233,1502,1983-01-01,Graduate,Married,28427.0,1. Lower,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,37292.0,32,2013,1,52,15,0,3.466666666666667
1234,6211,1976-01-01,Postgraduate,Married,37395.0,2. Lower-Middle,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,55412.0,39,2014,1,39,11,0,3.5454545454545454
1235,843,1971-01-01,Graduate,Married,64722.0,3. Upper-Middle,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,42075.5,44,2014,1,805,31,0,25.967741935483872
1236,4174,1956-01-01,Postgraduate,Married,55249.0,3. Upper-Middle,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,55249.0,59,2014,1,130,11,0,11.818181818181818
1237,9757,1972-01-01,Graduate,Married,84906.0,4. Upper,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,44503.0,43,2013,0,1631,26,5,62.73076923076923
1238,6918,1989-01-01,Graduate,Married,28691.0,1. Lower,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,34541.5,26,2013,1,34,13,0,2.6153846153846154
1239,286,1952-01-01,Graduate,Single,44213.0,2. Lower-Middle,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,61823.0,63,2013,2,152,18,0,8.444444444444445
1240,11086,1984-01-01,Undergraduate,Single,25707.0,1. Lower,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,25707.0,31,2014,1,21,12,0,1.75
1241,1921,1967-01-01,Postgraduate,Married,59062.0,3. Upper-Middle,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,56447.5,48,2013,3,71,11,0,6.454545454545454
1242,4138,1962-01-01,Graduate,Single,76624.0,4. Upper,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,64601.5,53,2014,1,899,24,1,37.458333333333336
1243,7718,1947-01-01,Postgraduate,Married,66000.0,3. Upper-Middle,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,77862.5,68,2014,0,711,11,0,64.63636363636364
1244,1291,1978-01-01,Postgraduate,Married,27683.0,1. Lower,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,39365.5,37,2012,1,351,24,0,14.625
1245,6862,1971-01-01,Graduate,Single,1730.0,1. Lower,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,42075.5,44,2014,0,8,35,0,0.22857142857142856
1246,4136,1992-01-01,Undergraduate,Single,7500.0,1. Lower,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,16254.5,23,2012,1,119,20,0,5.95
1247,803,1968-01-01,Graduate,Married,40521.0,2. Lower-Middle,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,53910.5,47,2013,2,21,9,0,2.3333333333333335
1248,4298,1973-01-01,Postgraduate,Married,20427.0,1. Lower,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47643.0,42,2014,1,10,12,0,0.8333333333333334
1249,10833,1975-01-01,Graduate,Married,65106.0,3. Upper-Middle,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,56243.0,40,2014,1,973,33,1,29.484848484848484
1250,9606,1965-01-01,Postgraduate,Married,69969.0,4. Upper,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,57236.0,50,2013,0,1536,16,3,96.0
1251,8534,1952-01-01,Graduate,Married,67433.0,3. Upper-Middle,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,61823.0,63,2013,2,992,32,1,31.0
1252,5153,1967-01-01,Postgraduate,Married,77766.0,4. Upper,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,56447.5,48,2013,1,1529,40,2,38.225
1253,961,1972-01-01,Graduate,Married,74716.0,4. Upper,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,44503.0,43,2013,1,860,21,0,40.95238095238095
1254,5011,1963-01-01,Graduate,Single,68118.0,3. Upper-Middle,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,52425.5,52,2013,1,928,29,0,32.0
1255,6653,1970-01-01,Postgraduate,Married,55158.0,3. Upper-Middle,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,64413.0,45,2012,2,418,25,1,16.72
1256,9094,1955-01-01,Undergraduate,Married,62972.0,3. Upper-Middle,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,67803.5,60,2012,1,587,22,1,26.681818181818183
1257,810,1975-01-01,Graduate,Married,74190.0,4. Upper,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,56243.0,40,2014,1,641,21,0,30.523809523809526
1258,5493,1976-01-01,Graduate,Married,39356.0,2. Lower-Middle,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,46179.5,39,2014,2,23,10,1,2.3
1259,2147,1969-01-01,Graduate,Married,76653.0,4. Upper,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,53289.0,46,2013,0,2279,25,2,91.16
1260,5107,1973-01-01,Postgraduate,Single,35860.0,2. Lower-Middle,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,47643.0,42,2014,2,49,11,1,4.454545454545454
1261,3979,1983-01-01,Postgraduate,Single,90687.0,4. Upper,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,60136.5,32,2013,0,1779,19,2,93.63157894736842
1262,6049,1982-01-01,Postgraduate,Married,73450.0,4. Upper,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,27590.0,33,2013,0,1804,30,2,60.13333333333333
1263,8147,1960-01-01,Graduate,Married,31454.0,1. Lower,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,55026.0,55,2013,2,48,16,0,3.0
1264,1857,1952-01-01,Graduate,Single,47139.0,2. Lower-Middle,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,61823.0,63,2014,2,83,14,1,5.928571428571429
1265,3910,1975-01-01,Graduate,Single,83829.0,4. Upper,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,56243.0,40,2013,0,1862,18,4,103.44444444444444
1266,5207,1963-01-01,Postgraduate,Married,53378.0,3. Upper-Middle,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,48918.0,52,2012,2,793,37,1,21.43243243243243
1267,11114,1970-01-01,Graduate,Married,19656.0,1. Lower,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,53187.0,45,2013,1,84,16,0,5.25
1268,5429,1948-01-01,Postgraduate,Married,45579.0,2. Lower-Middle,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,60200.0,67,2013,1,183,16,0,11.4375
1269,9400,1958-01-01,Undergraduate,Single,85485.0,4. Upper,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,45912.0,57,2014,0,1383,21,0,65.85714285714286
1270,1740,1944-01-01,Graduate,Married,55956.0,3. Upper-Middle,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,65275.0,71,2014,0,999,20,1,49.95
1271,7488,1963-01-01,Postgraduate,Single,64191.0,3. Upper-Middle,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,48721.0,52,2013,1,825,27,0,30.555555555555557
1272,195,1972-01-01,Graduate,Single,38808.0,2. Lower-Middle,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,44503.0,43,2012,1,246,22,2,11.181818181818182
1273,635,1966-01-01,Postgraduate,Married,57183.0,3. Upper-Middle,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,43456.0,49,2013,2,610,33,0,18.484848484848484
1274,7527,1968-01-01,Postgraduate,Single,23748.0,1. Lower,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,41335.0,47,2012,1,76,17,0,4.470588235294118
1275,10319,1971-01-01,Graduate,Married,66303.0,3. Upper-Middle,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,42075.5,44,2013,1,1286,30,1,42.86666666666667
1276,2296,1975-01-01,Postgraduate,Married,37368.0,2. Lower-Middle,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,46098.0,40,2013,1,30,10,1,3.0
1277,10637,1964-01-01,Graduate,Married,40800.0,2. Lower-Middle,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,53872.0,51,2013,3,99,15,0,6.6
1278,2931,1978-01-01,Graduate,Single,71847.0,4. Upper,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,43526.0,37,2012,0,1192,25,1,47.68
1279,907,1975-01-01,Graduate,Married,46149.0,2. Lower-Middle,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,56243.0,40,2013,1,362,23,0,15.73913043478261
1280,3698,1983-01-01,Graduate,Married,78687.0,4. Upper,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,37292.0,32,2012,0,2130,21,2,101.42857142857143
1281,9516,1971-01-01,Undergraduate,Single,49118.0,2. Lower-Middle,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,51904.0,44,2012,0,1229,35,5,35.114285714285714
1282,679,1957-01-01,Postgraduate,Married,37633.0,2. Lower-Middle,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,41437.0,58,2012,2,38,15,0,2.533333333333333
1283,7384,1951-01-01,Postgraduate,Married,39767.0,2. Lower-Middle,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,53459.5,64,2013,0,485,25,0,19.4
1284,5043,1951-01-01,Undergraduate,Married,26997.0,1. Lower,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,26997.0,64,2012,0,434,20,0,21.7
1285,5267,1970-01-01,Graduate,Single,33986.0,1. Lower,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,53187.0,45,2013,1,44,12,0,3.6666666666666665
1286,339,1972-01-01,Postgraduate,Married,57091.0,3. Upper-Middle,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,56175.5,43,2012,1,496,25,2,19.84
1287,2516,1969-01-01,Undergraduate,Married,46831.0,2. Lower-Middle,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,46831.0,46,2013,2,78,11,0,7.090909090909091
1288,9010,1972-01-01,Postgraduate,Married,83151.0,4. Upper,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,47958.5,43,2013,0,2346,25,4,93.84
1289,378,1971-01-01,Graduate,Married,52531.0,3. Upper-Middle,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,42075.5,44,2012,0,794,27,0,29.40740740740741
1290,4808,1956-01-01,Graduate,Married,15759.0,1. Lower,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,54450.0,59,2013,0,17,11,0,1.5454545454545454
1291,5068,1971-01-01,Graduate,Single,22804.0,1. Lower,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42075.5,44,2013,1,26,14,0,1.8571428571428572
1292,7628,1973-01-01,Undergraduate,Married,43050.0,2. Lower-Middle,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,35688.0,42,2014,1,76,13,0,5.846153846153846
1293,7128,1977-01-01,Postgraduate,Single,42997.0,2. Lower-Middle,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,52496.5,38,2013,2,15,11,0,1.3636363636363635
1294,2811,1963-01-01,Postgraduate,Single,48918.0,2. Lower-Middle,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,48918.0,52,2014,2,62,11,0,5.636363636363637
1295,3551,1954-01-01,Postgraduate,Married,60033.0,3. Upper-Middle,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,52884.5,61,2014,1,198,12,0,16.5
1296,1663,1978-01-01,Postgraduate,Married,34043.0,1. Lower,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,39365.5,37,2013,1,49,14,0,3.5
1297,5543,1966-01-01,Graduate,Married,57811.0,3. Upper-Middle,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,54942.0,49,2013,1,802,30,1,26.733333333333334
1298,1577,1946-01-01,Graduate,Married,78569.0,4. Upper,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,37760.0,69,2014,0,1736,16,2,108.5
1299,10641,1978-01-01,Graduate,Single,7500.0,1. Lower,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,43526.0,37,2012,2,57,16,0,3.5625
1300,5336,1971-01-01,Postgraduate,Married,51371.0,2. Lower-Middle,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,41313.0,44,2013,1,59,3,0,19.666666666666668
1301,6024,1953-01-01,Graduate,Married,94384.0,4. Upper,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,53653.0,62,2013,0,2302,20,4,115.1
1302,1878,1985-01-01,Undergraduate,Married,23148.0,1. Lower,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,33812.0,30,2014,0,37,13,0,2.8461538461538463
1303,3099,1970-01-01,Graduate,Single,44267.0,2. Lower-Middle,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,53187.0,45,2013,2,310,25,0,12.4
1304,6055,1979-01-01,Graduate,Married,71626.0,4. Upper,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,60313.0,36,2012,0,1305,22,1,59.31818181818182
1305,5841,1966-01-01,Graduate,Married,60894.0,3. Upper-Middle,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,54942.0,49,2013,1,832,33,0,25.21212121212121
1306,3972,1976-01-01,Graduate,Married,50200.0,2. Lower-Middle,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,46179.5,39,2013,2,401,27,0,14.851851851851851
1307,4394,1965-01-01,Postgraduate,Married,81051.0,4. Upper,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,57236.0,50,2014,0,1501,25,2,60.04
1308,5758,1982-01-01,Graduate,Married,65169.0,3. Upper-Middle,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,47737.5,33,2014,0,1189,34,7,34.970588235294116
1309,6658,1972-01-01,Graduate,Married,59868.0,3. Upper-Middle,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,44503.0,43,2013,1,1194,38,0,31.42105263157895
1310,4603,1960-01-01,Postgraduate,Married,65695.0,3. Upper-Middle,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,50611.0,55,2014,1,656,25,0,26.24
1311,8427,1956-01-01,Postgraduate,Single,64857.0,3. Upper-Middle,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,55249.0,59,2012,0,1540,27,0,57.03703703703704
1312,10260,1965-01-01,Postgraduate,Married,45143.0,2. Lower-Middle,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,55250.0,50,2013,1,311,22,0,14.136363636363637
1313,7143,1955-01-01,Undergraduate,Married,74805.0,4. Upper,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,67803.5,60,2013,1,820,28,0,29.285714285714285
1314,8789,1989-01-01,Undergraduate,Married,59060.0,3. Upper-Middle,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,48871.5,26,2014,1,274,18,0,15.222222222222221
1315,6197,1962-01-01,Postgraduate,Single,27238.0,1. Lower,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,53645.0,53,2013,2,57,18,0,3.1666666666666665
1316,4554,1965-01-01,Graduate,Married,47009.0,2. Lower-Middle,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,59594.0,50,2013,1,448,21,0,21.333333333333332
1317,4937,1973-01-01,Undergraduate,Married,46094.0,2. Lower-Middle,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,35688.0,42,2014,2,44,12,0,3.6666666666666665
1318,1920,1972-01-01,Graduate,Married,40321.0,2. Lower-Middle,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,44503.0,43,2013,2,102,15,0,6.8
1319,8749,1984-01-01,Graduate,Married,37235.0,2. Lower-Middle,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,35196.0,31,2014,1,61,9,0,6.777777777777778
1320,1650,1960-01-01,Postgraduate,Married,81843.0,4. Upper,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,50775.0,55,2013,0,1643,30,0,54.766666666666666
1321,10377,1958-01-01,Postgraduate,Married,46692.0,2. Lower-Middle,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,50492.0,57,2013,1,397,21,0,18.904761904761905
1322,9206,1968-01-01,Graduate,Married,77382.0,4. Upper,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,53910.5,47,2014,1,1121,27,1,41.51851851851852
1323,10971,1977-01-01,Graduate,Single,37774.0,2. Lower-Middle,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,42014.0,38,2012,2,473,25,2,18.92
1324,6398,1974-01-01,Undergraduate,Married,18393.0,1. Lower,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,18393.0,41,2014,1,50,16,0,3.125
1325,9212,1962-01-01,Postgraduate,Married,72828.0,4. Upper,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,58946.5,53,2013,1,1678,35,0,47.94285714285714
1326,7937,1982-01-01,Graduate,Married,24711.0,1. Lower,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,47737.5,33,2014,0,58,14,0,4.142857142857143
1327,839,1975-01-01,Postgraduate,Married,45503.0,2. Lower-Middle,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,60631.0,40,2013,1,170,14,0,12.142857142857142
1328,4246,1982-01-01,Postgraduate,Single,6560.0,1. Lower,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,27590.0,33,2013,0,373,19,0,19.63157894736842
1329,158,1945-01-01,Postgraduate,Married,71604.0,4. Upper,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,70356.0,70,2013,0,1196,21,2,56.95238095238095
1330,4832,1979-01-01,Graduate,Married,27244.0,1. Lower,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,60313.0,36,2014,1,101,15,0,6.733333333333333
1331,5621,1969-01-01,Graduate,Married,48752.0,2. Lower-Middle,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,53289.0,46,2012,2,316,26,1,12.153846153846153
1332,1945,1962-01-01,Graduate,Married,71434.0,4. Upper,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,64601.5,53,2013,1,1400,25,2,56.0
1333,5147,1948-01-01,Graduate,Single,90842.0,4. Upper,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,73904.0,67,2013,0,1424,28,0,50.857142857142854
1334,2535,1978-01-01,Postgraduate,Married,88097.0,4. Upper,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,64719.0,37,2012,1,844,29,4,29.103448275862068
1335,11039,1975-01-01,Graduate,Married,51948.0,3. Upper-Middle,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,56243.0,40,2013,1,311,18,0,17.27777777777778
1336,9495,1982-01-01,Graduate,Married,71853.0,4. Upper,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,47737.5,33,2013,0,1149,18,0,63.833333333333336
1337,9635,1983-01-01,Postgraduate,Married,35876.0,2. Lower-Middle,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,33832.0,32,2014,0,129,14,0,9.214285714285714
1338,2173,1952-01-01,Graduate,Single,40049.0,2. Lower-Middle,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,61823.0,63,2013,1,32,11,0,2.909090909090909
1339,942,1982-01-01,Graduate,Single,39660.0,2. Lower-Middle,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,47737.5,33,2012,1,299,23,1,13.0
1340,9386,1962-01-01,Graduate,Married,50127.0,2. Lower-Middle,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,64601.5,53,2014,1,320,19,1,16.842105263157894
1341,5510,1977-01-01,Postgraduate,Married,43263.0,2. Lower-Middle,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,46808.0,38,2012,1,441,21,0,21.0
1342,873,1949-01-01,Postgraduate,Married,62845.0,3. Upper-Middle,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,49912.0,66,2012,2,1178,36,2,32.72222222222222
1343,2253,1990-01-01,Graduate,Married,18929.0,1. Lower,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,28094.0,25,2013,0,85,12,0,7.083333333333333
1344,5181,1982-01-01,Undergraduate,Single,24367.0,1. Lower,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,24367.0,33,2013,1,24,13,0,1.8461538461538463
1345,979,1975-01-01,Graduate,Single,33249.0,1. Lower,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,56243.0,40,2013,1,112,14,0,8.0
1346,10390,1959-01-01,Undergraduate,Married,26887.0,1. Lower,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,59052.0,56,2013,1,30,11,0,2.727272727272727
1347,4698,1983-01-01,Postgraduate,Married,50150.0,2. Lower-Middle,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,60136.5,32,2013,0,410,21,0,19.523809523809526
1348,7793,1976-01-01,Graduate,Married,62061.0,3. Upper-Middle,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,46179.5,39,2013,1,800,30,1,26.666666666666668
